REG_ANS;VL_SALDO_FINAL;ano;trimestre
386596;747057997.16;2025;3
386901;213788989.18;2025;3
387185;160092377.19;2025;3
388092;76878824.46;2025;3
389358;170129481.15;2025;3
389854;88712172.28;2025;3
390259;53375884.45;2025;3
392804;2611467587.02;2025;3
393533;57123589.23;2025;3
394734;597175682.22;2025;3
395480;492988768.85;2025;3
397245;10301114.18;2025;3
401081;692705299.53;2025;3
401480;148477866.59;2025;3
402001;66848296.67;2025;3
402206;136517013.8;2025;3
402966;177821280.03;2025;3
403962;426486459.1;2025;3
404241;99879292.18;2025;3
406481;756429085.79;2025;3
406554;842944985.58;2025;3
406635;53859644.53;2025;3
406805;138817746.58;2025;3
406813;27228752.47;2025;3
406937;142646384.88;2025;3
406945;324526537.85;2025;3
407011;1141578316.09;2025;3
407224;62151372.43;2025;3
407534;22809920.87;2025;3
407569;40749483.03;2025;3
408026;33710820.62;2025;3
408034;26869523.16;2025;3
408093;30900920.3;2025;3
408263;61144404.19;2025;3
408522;12471873.73;2025;3
408794;186276875.21;2025;3
409243;1096080180.24;2025;3
409286;4258790.6;2025;3
409405;27079095.07;2025;3
409413;82679190.54;2025;3
409634;51046329.44;2025;3
409791;35812124.55;2025;3
410110;167204843.21;2025;3
410128;258263925.51;2025;3
410292;466028320.73;2025;3
410608;94262595.0;2025;3
410624;69063139.48;2025;3
410888;180028962.81;2025;3
411248;33973972.81;2025;3
411256;2809368132.12;2025;3
411582;346070945.16;2025;3
411752;1352952278.7;2025;3
411809;67850618.81;2025;3
411868;64610996.04;2025;3
412015;27774342.37;2025;3
412058;198445612.14;2025;3
412252;167400036.49;2025;3
412295;383513836.36;2025;3
412635;145741639.25;2025;3
412759;251499148.29;2025;3
412996;67780562.39;2025;3
413160;309500716.83;2025;3
413267;14957956.77;2025;3
413283;58538593.42;2025;3
413330;221572636.81;2025;3
413372;136756907.97;2025;3
413429;129411392.93;2025;3
413518;125132876.49;2025;3
413534;5555525628.33;2025;3
413551;6965325.83;2025;3
413721;194588854.9;2025;3
413747;28033277.41;2025;3
414026;38330025.62;2025;3
414212;152421639.12;2025;3
414310;744729168.79;2025;3
414352;851148271.22;2025;3
414387;59009979.76;2025;3
414492;1212780332.23;2025;3
414573;470172670.65;2025;3
414581;1179000979.34;2025;3
414654;95929821.95;2025;3
414662;155304576.67;2025;3
414689;13338620.58;2025;3
414701;70861648.96;2025;3
414905;403323722.44;2025;3
414930;621229398.02;2025;3
415014;526437917.89;2025;3
415065;286197018.09;2025;3
415081;20627038.17;2025;3
415111;1459244608.89;2025;3
415243;32904753.64;2025;3
415626;173291390.74;2025;3
415693;890609281.99;2025;3
415774;1021460369.06;2025;3
415901;10322014.02;2025;3
415910;15649430.17;2025;3
415936;254374337.0;2025;3
415944;1381908.32;2025;3
415987;37313190.58;2025;3
416398;441703083.09;2025;3
416401;1323551266.19;2025;3
416410;591545.94;2025;3
416428;6692167901.88;2025;3
416495;420659477.95;2025;3
416525;79415393.64;2025;3
416568;1122581865.15;2025;3
416584;282952402.75;2025;3
416690;497754935.6;2025;3
416738;559043608.07;2025;3
416789;5321814.64;2025;3
416801;654058315.21;2025;3
417050;1766714.68;2025;3
417092;9568.3;2025;3
417106;20831425.1;2025;3
417131;20222086.97;2025;3
417165;0.0;2025;3
417173;78470651.82;2025;3
417211;406864218.18;2025;3
417220;18185013.48;2025;3
417289;170856266.44;2025;3
417297;610835502.39;2025;3
417301;29602753.65;2025;3
417424;58339028.81;2025;3
417459;10001540.72;2025;3
417475;60256987.08;2025;3
417491;96822995.53;2025;3
417505;3467167170.3;2025;3
417530;1998361936.69;2025;3
417548;1104201516.05;2025;3
417599;571666884.39;2025;3
417602;8040972.36;2025;3
417661;376396502.34;2025;3
417718;30002307.56;2025;3
417815;511045983.57;2025;3
417831;26284078.31;2025;3
417840;15316001.85;2025;3
417947;782028726.36;2025;3
417955;430048129.37;2025;3
418021;1958930799.67;2025;3
418030;1520344.6;2025;3
418072;11718329.88;2025;3
418129;45979524.9;2025;3
418137;172558591.17;2025;3
418170;2163464817.04;2025;3
418218;30073412.86;2025;3
418226;86289638.29;2025;3
418285;204846959.07;2025;3
418374;662218892.68;2025;3
418501;84198415.98;2025;3
418552;14040641.61;2025;3
418587;362732921.06;2025;3
418595;1592129.02;2025;3
418617;243350508.65;2025;3
418650;997797064.35;2025;3
418706;301134.38;2025;3
418731;423523474.65;2025;3
418749;48993892.38;2025;3
418803;605559879.87;2025;3
418820;318641507.01;2025;3
418919;345996489.49;2025;3
418960;22367944.64;2025;3
418986;19199521.74;2025;3
418994;5322120.18;2025;3
419010;2675988710.12;2025;3
419028;20935461.16;2025;3
419052;375832024.13;2025;3
419079;7377539.31;2025;3
419095;13513651.56;2025;3
419133;4337533544.84;2025;3
419141;769297611.54;2025;3
419150;383098050.81;2025;3
419249;2882789616.2;2025;3
419257;0.0;2025;3
419281;80679558.71;2025;3
419290;1674764.35;2025;3
419354;-4562759.84;2025;3
419389;6450887.44;2025;3
419419;281153242.96;2025;3
419427;404663950.2;2025;3
419443;34179273.6;2025;3
419486;382893104.19;2025;3
419516;208975640.74;2025;3
419524;10252840.64;2025;3
419567;105931.34;2025;3
419591;35430762.12;2025;3
419699;272930051.22;2025;3
419753;71154037.36;2025;3
419851;69228324.16;2025;3
419869;45000.0;2025;3
419958;204199441.39;2025;3
419974;61161378.9;2025;3
420000;388886397.22;2025;3
420077;1560073492.39;2025;3
420085;124935524.39;2025;3
420093;27415263.13;2025;3
420107;-1039393.62;2025;3
420123;51130747.31;2025;3
420140;1250133.58;2025;3
420158;687978617.82;2025;3
420166;981599800.84;2025;3
420271;108769485.43;2025;3
420701;214385624.45;2025;3
420786;166994965.18;2025;3
420816;18420580.94;2025;3
420841;-468654.11;2025;3
420859;29171040.24;2025;3
420930;6263403.38;2025;3
420981;52867518.27;2025;3
421006;355333198.95;2025;3
421146;20000.0;2025;3
421154;397675283.23;2025;3
421189;27647417.28;2025;3
421197;604348710.06;2025;3
421341;577839443.77;2025;3
421359;101626159.49;2025;3
421367;8890297.85;2025;3
421375;54350.0;2025;3
421405;218860538.14;2025;3
421421;1441255852.08;2025;3
421561;6161605.8;2025;3
421618;32543514.5;2025;3
421634;36708836.41;2025;3
421642;7094035.8;2025;3
421715;7488904735.01;2025;3
421723;14906469.84;2025;3
421731;607251182.98;2025;3
421766;471155787.31;2025;3
421871;67135114.25;2025;3
421928;2936878460.96;2025;3
421944;329283110.15;2025;3
422029;1922512308.36;2025;3
422053;174901400.33;2025;3
422070;397498091.08;2025;3
422088;32381805.38;2025;3
422126;18727414.88;2025;3
422134;-11558780.3;2025;3
422151;124520640.51;2025;3
422304;43708031.39;2025;3
422321;429613653.49;2025;3
422339;2587661059.56;2025;3
422355;32701133.08;2025;3
422371;238806387.1;2025;3
422398;556665137.09;2025;3
422401;0.0;2025;3
422479;1774272.72;2025;3
422487;66406268.91;2025;3
422576;236679.5;2025;3
422584;190363702.62;2025;3
422592;28773.71;2025;3
422631;5210838042.5;2025;3
422681;531246642.69;2025;3
422720;1844684550.38;2025;3
422746;23949083.67;2025;3
422754;7651731.52;2025;3
422762;138914928.2;2025;3
422771;492595642.2;2025;3
422827;173963985.65;2025;3
422835;107878024.94;2025;3
422941;7382.05;2025;3
422959;29789223.62;2025;3
423017;0.0;2025;3
423041;537621.38;2025;3
423173;1335616251.62;2025;3
423181;3908838.32;2025;3
423203;26549421.73;2025;3
423262;7295794.38;2025;3
423319;324980182.64;2025;3
423327;2567.0;2025;3
423335;357462307.74;2025;3
423351;138850319.18;2025;3
423408;5295444.22;2025;3
423432;16494325.48;2025;3
423441;59566491.1;2025;3
423505;34697666.48;2025;3
423548;80151960.47;2025;3
423564;10152235.61;2025;3
423572;15155905.2;2025;3
423629;128151654.63;2025;3
423645;6048476.2;2025;3
423661;571636772.65;2025;3
423700;2962927.67;2025;3
423718;88711792.58;2025;3
423815;1507237.18;2025;3
423858;0.0;2025;3
423912;3794664.52;2025;3
424013;916008.21;2025;3
424048;40650599.94;2025;3
424129;265149.46;2025;3
424145;7765.54;2025;3
424161;0.0;2025;3
424170;18695700.08;2025;3
424188;15385216805.15;2025;3
424226;0.0;2025;3
424285;771934.62;2025;3
424421;1083092.0;2025;3
424463;320142.57;2025;3
424501;0.0;2025;3
424528;0.0;2025;3
424544;0.0;2025;3
477;6263222589.08;2023;4
515;3358508125.88;2023;4
582;28710909552.74;2023;4
701;32460952897.03;2023;4
884;2628505140.43;2023;4
5711;273770757240.72;2023;4
6246;189538935874.98;2023;4
300136;788547960.8;2023;4
300195;5342682.88;2023;4
300713;875793354.87;2023;4
300730;30538547.13;2023;4
300870;112503540.72;2023;4
301060;450317394.62;2023;4
301124;314235034.1;2023;4
301574;1516167733.51;2023;4
301647;3743075.49;2023;4
301728;419937259.62;2023;4
301744;365372953.68;2023;4
301949;7559710924.25;2023;4
302147;36881426736.98;2023;4
302228;191141003.01;2023;4
302627;252740342.04;2023;4
302953;2797016935.6;2023;4
303178;598865852.07;2023;4
303259;16264402.73;2023;4
303267;2806661184.21;2023;4
303291;4046667.28;2023;4
303356;3582965402.84;2023;4
303623;4700010599.34;2023;4
303739;1255596306.89;2023;4
303844;389279807.3;2023;4
303976;11193783190.24;2023;4
304051;2032898080.69;2023;4
304123;313439060.64;2023;4
304131;414391391.18;2023;4
304212;5750651.44;2023;4
304344;620106917.38;2023;4
304395;661438554.56;2023;4
304441;154177593.75;2023;4
304468;806492863.04;2023;4
304484;617361105.86;2023;4
304531;78770778.2;2023;4
304701;23201239165.38;2023;4
304883;1622379491.08;2023;4
305227;624907125.99;2023;4
305421;31029881.97;2023;4
305472;626974785.48;2023;4
305740;5268589.81;2023;4
305928;49885390.16;2023;4
306045;68015755.92;2023;4
306100;995664385.71;2023;4
306126;1245365727.76;2023;4
306398;3798951884.52;2023;4
306754;292108387.54;2023;4
306762;1148076389.02;2023;4
306886;3728113293.01;2023;4
307319;1839573255.19;2023;4
307751;932065501.21;2023;4
308811;242867799.33;2023;4
309028;103928068.26;2023;4
309087;620908647.91;2023;4
309222;12987451733.2;2023;4
309257;1145690.65;2023;4
309524;206975520.09;2023;4
309907;1184095555.16;2023;4
310107;2872273.49;2023;4
310131;1400170.31;2023;4
310239;220348819.55;2023;4
310247;1914743372.77;2023;4
310522;1287377029.75;2023;4
310981;200071200.88;2023;4
311057;39004479.64;2023;4
311146;466248780.24;2023;4
311294;1210055276.44;2023;4
311375;1320052163.26;2023;4
311391;82735416.41;2023;4
311472;274744882.53;2023;4
311618;702387021.36;2023;4
311669;10671265.87;2023;4
311715;1048940769.43;2023;4
311847;2245760514.62;2023;4
311944;221975680.24;2023;4
311961;1595498645.64;2023;4
312126;15048656852.55;2023;4
312282;315448447.0;2023;4
312321;20081014.89;2023;4
312347;1135527403.6;2023;4
312363;940472363.92;2023;4
312592;858405620.84;2023;4
312720;4135577058.08;2023;4
312851;5850112674.85;2023;4
313084;346443917.27;2023;4
313149;71766639.43;2023;4
313211;814851380.26;2023;4
313475;81453385.1;2023;4
313751;292101798.1;2023;4
313807;11632879.71;2023;4
313955;150738200.58;2023;4
313971;3681982053.77;2023;4
314099;1444626614.54;2023;4
314218;4722525144.71;2023;4
314242;271670668.95;2023;4
314251;498277925.94;2023;4
314315;84163044.85;2023;4
314366;24222482.6;2023;4
314587;296125140.74;2023;4
314668;1011331521.87;2023;4
314706;97763415.55;2023;4
314781;197339838.32;2023;4
314871;22342386.36;2023;4
315044;1535560159.86;2023;4
315265;515970666.36;2023;4
315478;11197429910.97;2023;4
315494;251746092.63;2023;4
315567;1201983230.55;2023;4
315648;301133419.5;2023;4
315729;4067422132.03;2023;4
315796;3183587215.91;2023;4
315818;5420927.78;2023;4
316148;809968269.34;2023;4
316458;176868207.16;2023;4
316849;58363102.56;2023;4
316873;959475895.99;2023;4
316881;885308813.48;2023;4
316903;1740009.06;2023;4
316997;49718588.41;2023;4
317012;431949483.03;2023;4
317144;17940403229.26;2023;4
317233;2992283330.06;2023;4
317632;2197261917.31;2023;4
317896;478679348.74;2023;4
318035;352687283.73;2023;4
318213;413846456.0;2023;4
318299;1610716716.83;2023;4
318388;891132339.77;2023;4
318477;560063022.1;2023;4
318566;700081842.83;2023;4
319121;4033412452.95;2023;4
319180;387365557.92;2023;4
319350;15114578.31;2023;4
319384;1178832229.58;2023;4
319422;487104655.4;2023;4
319708;2020577122.91;2023;4
319872;40954141.86;2023;4
319996;9022722120.31;2023;4
320251;1582606361.65;2023;4
320510;704670540.79;2023;4
320706;2646934090.96;2023;4
320820;336969146.17;2023;4
320838;82938810.1;2023;4
320862;743785569.01;2023;4
320897;567767347.56;2023;4
321044;6945890414.65;2023;4
321087;391065535.24;2023;4
321125;138197004.02;2023;4
321273;4208014067.29;2023;4
321320;204277350.24;2023;4
321338;368606708.65;2023;4
321869;-80333259.6;2023;4
321931;246350968.96;2023;4
321958;2358284185.75;2023;4
322326;85380548.81;2023;4
322571;903118023.42;2023;4
322831;560187547.22;2023;4
322890;49433249.09;2023;4
323004;140024201.83;2023;4
323055;382949405.97;2023;4
323080;28815098637.71;2023;4
323268;2415518387.94;2023;4
323357;518183525.72;2023;4
323926;587285608.43;2023;4
323942;315805430.21;2023;4
323993;2350900480.3;2023;4
324159;426181081.34;2023;4
324175;220738188.58;2023;4
324213;123121514.11;2023;4
324299;243518244.72;2023;4
324345;893287247.8;2023;4
324361;1855836491.42;2023;4
324477;2718614715.06;2023;4
324493;1198990884.55;2023;4
324523;560315.72;2023;4
324566;644695878.62;2023;4
324710;124256.18;2023;4
325031;537095983.7;2023;4
325082;140648120.5;2023;4
325236;456187229.25;2023;4
325465;227318501.2;2023;4
325571;7313957710.84;2023;4
326089;254077323.59;2023;4
326305;160403218564.9;2023;4
326500;2154197235.55;2023;4
326755;996713910.31;2023;4
326861;2189085572.94;2023;4
327093;38212049.81;2023;4
327328;7971864.9;2023;4
327352;286140199.91;2023;4
327417;1715257168.94;2023;4
327441;21760944.79;2023;4
327468;138275771.03;2023;4
327557;699469737.53;2023;4
327638;112879266.26;2023;4
327689;6232926566.96;2023;4
327867;22739567.97;2023;4
328031;-9618103.43;2023;4
328073;420746698.52;2023;4
328294;935114423.18;2023;4
328308;264053320.56;2023;4
328375;196696587.09;2023;4
328537;932510158.17;2023;4
329339;2286243345.68;2023;4
329355;289713876.11;2023;4
329665;240851410.29;2023;4
329886;707775942.43;2023;4
329967;839126.13;2023;4
330108;696353314.48;2023;4
330116;277387840.35;2023;4
330264;769785981.3;2023;4
330281;326190233.77;2023;4
330566;843312993.83;2023;4
330809;727879588.11;2023;4
330892;146888470.27;2023;4
331104;20969740.47;2023;4
331317;2687022142.05;2023;4
331341;1578123172.56;2023;4
331651;640438728.68;2023;4
331872;4240136033.42;2023;4
331988;3793712544.39;2023;4
333051;1801494446.89;2023;4
333239;13172703.74;2023;4
333620;16559385.35;2023;4
333662;1414364929.35;2023;4
333689;2497015336.03;2023;4
333808;330888719.38;2023;4
333867;100051163.71;2023;4
333875;438390242.59;2023;4
334154;601156176.02;2023;4
334243;61309923.83;2023;4
334511;28948043.92;2023;4
334561;5055342367.34;2023;4
334847;146265833.54;2023;4
335100;7892337410.15;2023;4
335215;971535270.34;2023;4
335258;183014513.3;2023;4
335479;2900770413.21;2023;4
335517;878419185.83;2023;4
335525;26659901.18;2023;4
335541;428527141.73;2023;4
335592;8420655039.52;2023;4
335614;6646794000.02;2023;4
335657;222154497.99;2023;4
335690;20991062702.56;2023;4
335754;678667592.87;2023;4
335789;225011545.31;2023;4
336017;28430148.26;2023;4
336025;2555774.91;2023;4
336106;2491967544.57;2023;4
336238;2136852.14;2023;4
336467;125419446.46;2023;4
336831;897237517.7;2023;4
336858;686253820.38;2023;4
336874;10269953.12;2023;4
337188;1875746864.84;2023;4
337374;2125369927.5;2023;4
337498;645827324.96;2023;4
337561;129522045.74;2023;4
337668;4007345012.29;2023;4
337871;1216049100.44;2023;4
338346;213363027.59;2023;4
338648;1155813854.71;2023;4
339458;47402438.37;2023;4
339636;407801706.27;2023;4
339679;59269228468.06;2023;4
339954;4794388749.22;2023;4
340120;24626674.33;2023;4
340162;49706564.65;2023;4
340251;395113362.21;2023;4
340782;6767220794.95;2023;4
340952;2738998793.31;2023;4
341819;5196462.02;2023;4
341894;7364275.08;2023;4
341941;162114725.85;2023;4
342033;3449399872.26;2023;4
342084;9508673841.32;2023;4
342131;279333069.93;2023;4
342157;111717411.75;2023;4
342203;128186029.89;2023;4
342335;15524497.74;2023;4
342343;489322344.39;2023;4
342386;290788666.76;2023;4
342556;1608634415.14;2023;4
342611;1231427632.39;2023;4
342807;1275911899.7;2023;4
342955;31112798.82;2023;4
343056;31080468.12;2023;4
343064;604794302.36;2023;4
343129;205303247.98;2023;4
343153;90494934.26;2023;4
343269;6679580569.19;2023;4
343331;547575120.17;2023;4
343404;22126318.07;2023;4
343463;509899920.48;2023;4
343676;452275552.21;2023;4
343684;371265294.97;2023;4
343722;120602919.04;2023;4
343731;8086742478.1;2023;4
343765;188620604.35;2023;4
343889;40247536538.74;2023;4
343919;7644062.01;2023;4
344095;3607417.52;2023;4
344141;72274642.46;2023;4
344184;31947805.18;2023;4
344362;1565448593.58;2023;4
344397;2881008613.3;2023;4
344443;10912252.69;2023;4
344451;156301432.96;2023;4
344486;8583594.69;2023;4
344583;1399888.17;2023;4
344681;18327121.45;2023;4
344729;985525778.7;2023;4
344788;120179394.84;2023;4
344800;2255898699.19;2023;4
344885;10798075054.43;2023;4
344915;39866507.79;2023;4
345091;409343224.22;2023;4
345318;150671909.89;2023;4
345458;507879030.73;2023;4
345598;1214211734.04;2023;4
345709;949152525.65;2023;4
345741;90010681.95;2023;4
345776;402522791.37;2023;4
346004;128569970.26;2023;4
346209;771033373.37;2023;4
346276;1594916068.52;2023;4
346659;53952423508.94;2023;4
346870;128562212.91;2023;4
346926;7956886678.58;2023;4
346951;424207965.94;2023;4
347108;405656485.52;2023;4
347183;18766270.94;2023;4
347302;7256940.43;2023;4
347477;28961031.63;2023;4
347507;1486960792.69;2023;4
347604;74330913.01;2023;4
347655;754908499.02;2023;4
347736;294539212.14;2023;4
347795;52718232.24;2023;4
347825;149651821.79;2023;4
348082;1613525120.42;2023;4
348180;2361818535.82;2023;4
348244;732718727.57;2023;4
348261;355442090.88;2023;4
348295;6728717197.38;2023;4
348520;7560908498.17;2023;4
348830;1318631885.71;2023;4
349011;14534102.18;2023;4
349283;1105481.31;2023;4
349291;9901966.6;2023;4
349534;887754234.46;2023;4
349682;2182150895.07;2023;4
349712;2096796416.7;2023;4
350141;2899459346.22;2023;4
350249;2217710961.66;2023;4
350290;6658127.48;2023;4
350346;394318866.06;2023;4
350371;1551861282.2;2023;4
350494;629300377.59;2023;4
350630;22475566.35;2023;4
350648;215085788.86;2023;4
350699;550090722.94;2023;4
350729;22346363.43;2023;4
350770;28814416.15;2023;4
351202;5164319215.94;2023;4
351270;226715336.75;2023;4
351351;10146816.17;2023;4
351407;911791097.6;2023;4
351628;1944620.44;2023;4
351776;191058275.18;2023;4
351792;693115349.11;2023;4
352152;12319176.45;2023;4
352179;735512776.43;2023;4
352314;616694224.38;2023;4
352331;7104183927.65;2023;4
352501;24539610874.29;2023;4
352519;132395555.49;2023;4
352543;1430233842.99;2023;4
352586;642283255.48;2023;4
352683;1864224995.69;2023;4
352861;130488892.58;2023;4
353027;486256223.37;2023;4
353060;1680505389.91;2023;4
353264;184794370.28;2023;4
353353;3827248422.85;2023;4
353477;1433276.14;2023;4
353663;2736217959.25;2023;4
353698;148688039.34;2023;4
353752;17371131.34;2023;4
353876;251619321.04;2023;4
353892;858394.39;2023;4
354031;3186151164.72;2023;4
354066;2612353681.91;2023;4
354279;571129325.76;2023;4
354295;1834455533.68;2023;4
354325;526080772.97;2023;4
354511;1156571607.5;2023;4
354562;1081584482.07;2023;4
354619;223284939.99;2023;4
354627;387302027.88;2023;4
354678;141499545.99;2023;4
354686;26635912.55;2023;4
354783;2139451150.66;2023;4
354996;205707784.91;2023;4
355097;5689344359.21;2023;4
355151;2499312531.47;2023;4
355577;519932186.09;2023;4
355593;339722789.67;2023;4
355691;4449677884.55;2023;4
355721;6034644854.46;2023;4
356123;1234060224.04;2023;4
356417;2864455277.4;2023;4
356476;974402445.64;2023;4
356581;419616125.73;2023;4
357022;561820888.54;2023;4
357138;1075287245.83;2023;4
357260;1306940986.0;2023;4
357391;13864553691.16;2023;4
357511;5979419683.5;2023;4
357669;136998728.27;2023;4
357715;221663088.36;2023;4
358053;72673333.54;2023;4
358088;1516131096.86;2023;4
358096;696074211.26;2023;4
358282;345470933.76;2023;4
358339;58968492.35;2023;4
358436;148827460.98;2023;4
358754;543767777.73;2023;4
359017;79228341211.23;2023;4
359033;256925740.37;2023;4
359122;776055189.83;2023;4
359289;1336368703.76;2023;4
359394;19177686.94;2023;4
359459;1511777.5;2023;4
359661;14745360577.64;2023;4
359726;2559832.71;2023;4
359777;1681440134.29;2023;4
360244;1945420543.55;2023;4
360414;416068405.38;2023;4
360449;9806243655.47;2023;4
360783;79095589.24;2023;4
361011;3223073968.82;2023;4
361461;516583392.37;2023;4
361569;119972622.24;2023;4
361593;122171487.41;2023;4
361615;769490228.58;2023;4
361941;587804012.83;2023;4
362140;757079224.56;2023;4
362573;279862126.77;2023;4
362824;2864891.88;2023;4
362832;248023594.28;2023;4
363171;21280720.43;2023;4
363189;59147118.51;2023;4
363286;570077168.02;2023;4
363391;63964558.22;2023;4
363766;1845034402.26;2023;4
363855;648293959.24;2023;4
364070;173435129.13;2023;4
364312;2276316480.12;2023;4
364584;3140781126.11;2023;4
364592;250570249.96;2023;4
364860;1212555732.09;2023;4
365238;417549059.07;2023;4
365297;5835974.24;2023;4
365530;325123717.5;2023;4
365645;4485553.95;2023;4
365777;550110755.8;2023;4
365785;39818555.82;2023;4
366064;544943338.26;2023;4
366340;308842016.07;2023;4
366439;131964595.04;2023;4
366510;3737880.69;2023;4
366561;1987865010.19;2023;4
367087;2039503138.99;2023;4
367095;1812717650.18;2023;4
367397;2566008455.01;2023;4
367613;78153689.69;2023;4
367966;7475166.77;2023;4
368148;484515444.88;2023;4
368181;1132655.19;2023;4
368253;70060388853.49;2023;4
368555;236341391.35;2023;4
368920;596763568.15;2023;4
369233;256876656.27;2023;4
369292;2441458819.38;2023;4
369411;1222818441.95;2023;4
369462;15503663.89;2023;4
369659;3880426091.95;2023;4
370070;3868516587.27;2023;4
370088;431443844.33;2023;4
370568;60620544.07;2023;4
370592;156938714.33;2023;4
370681;1242790946.23;2023;4
370711;37138956.59;2023;4
370975;359047371.71;2023;4
371106;1453914103.91;2023;4
371254;5527741260.38;2023;4
371564;215079548.38;2023;4
371629;1297334795.58;2023;4
371777;1044861644.81;2023;4
372561;528325695.67;2023;4
372609;1426834582.73;2023;4
373010;1541647956.96;2023;4
373109;26576288.65;2023;4
374440;306170015.1;2023;4
378216;454735422.98;2023;4
378682;12544566.53;2023;4
378941;6346325.16;2023;4
379280;1280221394.23;2023;4
379956;13301875070.44;2023;4
380661;2228223635.53;2023;4
381144;38349689.87;2023;4
382281;26263538.89;2023;4
382337;18245168.33;2023;4
382540;847310015.54;2023;4
382639;16743173.53;2023;4
382655;56930206.21;2023;4
382876;15599000424.01;2023;4
383929;21188736.9;2023;4
384577;4843281994.48;2023;4
384704;244391517.21;2023;4
384844;754240.54;2023;4
385255;1200707080.71;2023;4
385620;330009589.83;2023;4
385697;2799653678.04;2023;4
386219;2636186.62;2023;4
386588;2055316026.82;2023;4
386596;648110623.09;2023;4
386901;212873806.13;2023;4
387185;174186585.56;2023;4
388092;69545945.76;2023;4
389358;127174570.88;2023;4
389854;92124759.8;2023;4
390259;67694895.27;2023;4
392391;622941207.96;2023;4
392804;2793541528.15;2023;4
393321;47062279559.93;2023;4
393533;61492144.81;2023;4
394734;956251470.24;2023;4
395480;1753198116.6;2023;4
397245;15884742.68;2023;4
400190;253680206.44;2023;4
400556;1585388.47;2023;4
400572;10638951.47;2023;4
400882;1697654.71;2023;4
401072;7560079.85;2023;4
401081;917825641.46;2023;4
401463;6135542.84;2023;4
401480;103346177.45;2023;4
401871;5505064.15;2023;4
401919;1888439.95;2023;4
402001;85870698.02;2023;4
402010;15818823.77;2023;4
402095;15715031.93;2023;4
402109;2471189.52;2023;4
402206;120013939.49;2023;4
402516;6294567.97;2023;4
402834;107719147.38;2023;4
402966;852830838.94;2023;4
403245;10824666.79;2023;4
403458;15975488.78;2023;4
403512;9362515.04;2023;4
403636;1545362.02;2023;4
403865;3384093.03;2023;4
403911;11581173448.13;2023;4
403962;407013107.73;2023;4
403997;7361464.24;2023;4
404241;88126961.97;2023;4
404772;3670745.06;2023;4
404942;3940486.2;2023;4
405582;601439.68;2023;4
405671;911528.3;2023;4
405931;118181.22;2023;4
406121;23071891.44;2023;4
406414;734322.86;2023;4
406481;1255815746.82;2023;4
406554;774771561.68;2023;4
406635;50224394.8;2023;4
406708;96284619.39;2023;4
406805;129537560.31;2023;4
406813;42483917.9;2023;4
406937;148217927.29;2023;4
406945;398041947.55;2023;4
407011;394991828.93;2023;4
407224;67645200.7;2023;4
407241;2578342.57;2023;4
407534;34132005.06;2023;4
407569;46504589.91;2023;4
408026;41270227.47;2023;4
408034;34739062.83;2023;4
408093;26319090.18;2023;4
408263;66171888.87;2023;4
408522;14040218.15;2023;4
408794;207406289.33;2023;4
409243;1242845402.82;2023;4
409286;5148804.75;2023;4
409405;28245960.96;2023;4
409413;100704119.83;2023;4
409634;54233196.42;2023;4
409791;41618296.91;2023;4
410071;431530.76;2023;4
410110;215577038.52;2023;4
410128;299142112.83;2023;4
410292;495852431.7;2023;4
410420;0.0;2023;4
410608;100872660.66;2023;4
410624;80089546.39;2023;4
410888;189990807.67;2023;4
411248;70114887.33;2023;4
411256;2812214868.25;2023;4
411582;400625155.94;2023;4
411701;2809503.95;2023;4
411752;3207537046.58;2023;4
411809;86019431.09;2023;4
411868;34601126.83;2023;4
412015;29961907.54;2023;4
412040;9792425.56;2023;4
412058;424860289.03;2023;4
412228;6778406.81;2023;4
412252;169487347.93;2023;4
412295;350157843.99;2023;4
412635;256567458.44;2023;4
412759;294696798.21;2023;4
412830;0.0;2023;4
412996;75797093.28;2023;4
413160;370042797.85;2023;4
413194;89874511.7;2023;4
413267;12655614.22;2023;4
413283;44010158.0;2023;4
413330;291081073.4;2023;4
413348;4111429.74;2023;4
413372;150616595.08;2023;4
413429;122758469.47;2023;4
413518;132191563.13;2023;4
413534;6367711690.49;2023;4
413721;186703705.47;2023;4
413747;39198440.48;2023;4
413941;31582223.8;2023;4
414026;43747107.09;2023;4
414212;161927297.36;2023;4
414310;795470940.8;2023;4
414352;806057006.79;2023;4
414387;72632025.65;2023;4
414425;36267.72;2023;4
414492;1600374418.47;2023;4
414557;13470393.03;2023;4
414573;492388938.07;2023;4
414581;1009274201.96;2023;4
414654;88519607.32;2023;4
414662;82600350.81;2023;4
414689;14463257.69;2023;4
414701;66763485.66;2023;4
414891;1646771.5;2023;4
414905;311239478.29;2023;4
414921;7718061.83;2023;4
414930;590139948.49;2023;4
414981;1020069.21;2023;4
415014;608297988.49;2023;4
415057;242373.0;2023;4
415065;172155130.88;2023;4
415081;55284040.15;2023;4
415111;1698690108.11;2023;4
415243;30468098.6;2023;4
415260;5282553.72;2023;4
415626;144578179.39;2023;4
415693;1094274164.34;2023;4
415774;1152256241.84;2023;4
415782;725764.2;2023;4
415821;778246.69;2023;4
415871;334707.82;2023;4
415898;5965761.17;2023;4
415901;13810670.46;2023;4
415910;17131377.96;2023;4
415936;217471368.35;2023;4
415944;1356412.72;2023;4
415952;2125648.13;2023;4
415987;43384432.83;2023;4
416177;2617171.89;2023;4
